,Unnamed: 0,title,text,rating,final_text,final_title,title_text,year
1913,1913,FORMIDÁVEL E AGRADÁVEL,"Trata-se de um ótimo restaurante. Seus funcionários (garçons), são competentes, alegres e rápidos nos atendimentos. Existem dois setores: um interno, muito confortável, bem escuro, luz iluminando apenas cada mesa individualmente: outro externo, muito confortável, bem claro pois localiza-se na parte externa. As bebidas e as...Mais",1,trata ótimo restaurante funcionários garçons competentes alegres rápidos atendimentos existem dois setores interno confortável bem escuro luz iluminando apenas cada mesa individualmente outro externo confortável bem claro pois localiza parte externa bebidas,formidável agradável,trata ótimo restaurante funcionários garçons competentes alegres rápidos atendimentos existem dois setores interno confortável bem escuro luz iluminando apenas cada mesa individualmente outro externo confortável bem claro pois localiza parte externa bebidas formidável agradável,2014
1914,1914,Ótimo local,Local aconchegante e comida incrível além do atendimento excelente. O Chopp é incrível pois a caneca vem congelada e o pãozinho australiano que vem de entrada é divino. Também adoro os chás que vem na caneca bem gelados e você paga somente um e bebe...Mais,1,local aconchegante comida incrível além atendimento excelente chopp incrível pois caneca vem congelada pãozinho australiano vem entrada divino adoro chás vem caneca bem gelados paga somente bebe,ótimo local,local aconchegante comida incrível além atendimento excelente chopp incrível pois caneca vem congelada pãozinho australiano vem entrada divino adoro chás vem caneca bem gelados paga somente bebe ótimo local,2014
1915,1915,Delicioso,"Este restaurante mantém a mesma qualidade das demais filiais do país.  Quem estiver com saudade ou com desejo de comer as especialidades do Outback (como a cebola e o rib, por exemplo),. não vai se decepcionar.",1,restaurante mantém mesma qualidade demais filiais país saudade desejo comer especialidades outback cebola rib exemplo vai decepcionar,delicioso,restaurante mantém mesma qualidade demais filiais país saudade desejo comer especialidades outback cebola rib exemplo vai decepcionar delicioso,2014
1916,1916,"cebola crocante, so no Outback","Uma experiencia nova e deliciosa, nunca vi antes uma cevola crocante acompanhada de um shop delicioso como no Outback, Vale a oena, o atendimento é muito bom o local é muito agradavel e bem decorado.",1,experiencia nova deliciosa nunca antes cevola crocante acompanhada shop delicioso outback vale oena atendimento bom local agradavel bem decorado,cebola crocante outback,experiencia nova deliciosa nunca antes cevola crocante acompanhada shop delicioso outback vale oena atendimento bom local agradavel bem decorado cebola crocante outback,2014
1917,1917,Perfeito,"O lugar é incrível e a comida é deliciosa! Recomento tudo, ambiente, atendimento e qualidade da comida. A costela é maravilhosa.",1,lugar incrível comida deliciosa recomento tudo ambiente atendimento qualidade comida costela maravilhosa,perfeito,lugar incrível comida deliciosa recomento tudo ambiente atendimento qualidade comida costela maravilhosa perfeito,2014
1918,1918,Ótimo lugar!!,"Lugar bom para quem gosta de comidas tipicamente americanas.
Muito cheio aos domingos!!
Mas com ótimo atendimento.",1,lugar bom gosta comidas tipicamente americanas cheio domingos ótimo atendimento,ótimo lugar,lugar bom gosta comidas tipicamente americanas cheio domingos ótimo atendimento ótimo lugar,2014
1919,1919,Excelente comida e atendimento,"O atendimento é um dos melhores de Brasília. Além do estilo casual, o atendimento normalmente acontece com simpatia e eficiência. A comida também é muito boa, mas para quem não gosta de pratos mais condimentados, pode não ser uma boa (apesar de eu achar que...Mais",1,atendimento melhores brasília além estilo casual atendimento normalmente acontece simpatia eficiência comida boa gosta pratos condimentados pode ser boa apesar achar,excelente comida atendimento,atendimento melhores brasília além estilo casual atendimento normalmente acontece simpatia eficiência comida boa gosta pratos condimentados pode ser boa apesar achar excelente comida atendimento,2014
1920,1920,Tem melhor? Não!,"Showwww.  A cebola, a costela e a bata frita são as melhores. Não conheço nenhum lugar com uma comida parecida e tão boa qt essa.",1,showwww cebola costela bata frita melhores conheço nenhum lugar comida parecida tão boa,melhor,showwww cebola costela bata frita melhores conheço nenhum lugar comida parecida tão boa melhor,2014
1921,1921,Não tenha pressa!!!!!,"Muito difícil avaliar o outback, especialmente pelo ambiente característico do restaurante australiano e o cardápio impecável. Quando chega a sua vez de ser atendido, aí tudo fica melhor. Os garçons são sempre alegres e educados. O chopp é geladíssimo. O grande problema, na minha opinião,...Mais",1,difícil avaliar outback especialmente ambiente característico restaurante australiano cardápio impecável chega vez ser atendido tudo fica melhor garçons sempre alegres educados chopp geladíssimo grande problema opinião,pressa,difícil avaliar outback especialmente ambiente característico restaurante australiano cardápio impecável chega vez ser atendido tudo fica melhor garçons sempre alegres educados chopp geladíssimo grande problema opinião pressa,2014
1922,1922,Gostoso!,"Geralmente é cheio e tem lista de espera. Quando fui, havia 31 pessoas na minha frente.

A comida é deliciosa. A carne mal passada é excelente. Cebola à milanesa. Nunca desaponta!

O atendimento às vezes deixa a desejar.",1,geralmente cheio lista espera havia pessoas frente comida deliciosa carne mal passada excelente cebola milanesa nunca desaponta atendimento vezes deixa desejar,gostoso,geralmente cheio lista espera havia pessoas frente comida deliciosa carne mal passada excelente cebola milanesa nunca desaponta atendimento vezes deixa desejar gostoso,2014
1923,1923,Casa tipo Americam bar!,"O chope do outback eh uma delícia, assim como a costelinha! Ambiente descontraído, pratos deliciosos (picanha, costelinha) a cebola gigante frita é um petisco imperdível, Porém o outback peca em pontos que são fundamentais, na minha opinião. As filas para este restaurante são intermináveis.",1,chope outback delícia assim costelinha ambiente descontraído pratos deliciosos picanha costelinha cebola gigante frita petisco imperdível porém outback peca pontos fundamentais opinião filas restaurante intermináveis,casa tipo americam bar,chope outback delícia assim costelinha ambiente descontraído pratos deliciosos picanha costelinha cebola gigante frita petisco imperdível porém outback peca pontos fundamentais opinião filas restaurante intermináveis casa tipo americam bar,2014
1924,1924,"O chope é excelente, mas a fila de espera...","Tenho ido ao Outback do Iguatemi pelo menos uma vez a cada dois meses. O ambiente é muito agradável, os aperitivos muito bons e o chope simplesmente excelente! O problema é que chegando depois das 18 horas a fila de espera é enorme e você...Mais",0,ido outback iguatemi menos vez cada dois meses ambiente agradável aperitivos bons chope simplesmente excelente problema chegando horas fila espera enorme,chope excelente fila espera,ido outback iguatemi menos vez cada dois meses ambiente agradável aperitivos bons chope simplesmente excelente problema chegando horas fila espera enorme chope excelente fila espera,2014
1925,1925,Péssimo atendimento,"O pessoal é mal treinado, mal educado, sem capacitação nenhuma para atender, a última vez prometi q não voltaria nunca mais. A garçonete com má vontade, parecia q estava fazendo favor. A comida é razoável mas depois do péssimo atendimento é difícil até de digerir.",0,pessoal mal treinado mal educado capacitação nenhuma atender última vez prometi voltaria nunca garçonete vontade parecia fazendo favor comida razoável péssimo atendimento difícil digerir,péssimo atendimento,pessoal mal treinado mal educado capacitação nenhuma atender última vez prometi voltaria nunca garçonete vontade parecia fazendo favor comida razoável péssimo atendimento difícil digerir péssimo atendimento,2014
1926,1926,Muito bom,"Um dos melhores pratos do restaurante Outback Steakhouse a meu ver são as costelas de porco no molho bbq. Se vier acompanhado das famosas tiras de cebolas, melhor ainda.  O ambiente do restaurante é moderno e descontraído.  Recomendo.",1,melhores pratos restaurante outback steakhouse ver costelas porco molho bbq vier acompanhado famosas tiras cebolas melhor ainda ambiente restaurante moderno descontraído recomendo,bom,melhores pratos restaurante outback steakhouse ver costelas porco molho bbq vier acompanhado famosas tiras cebolas melhor ainda ambiente restaurante moderno descontraído recomendo bom,2014
1927,1927,Se tiver pacioência vale a pena.,"Os preços são razoáveis, tem excelentes pratos, inclusive uma massa com camarão que é uma ótima opção. a única ressalva é o tempo de espera por uma mesa.",1,preços razoáveis excelentes pratos inclusive massa camarão ótima opção única ressalva tempo espera mesa,pacioência vale pena,preços razoáveis excelentes pratos inclusive massa camarão ótima opção única ressalva tempo espera mesa pacioência vale pena,2014
1928,1928,Esperava mais,Gosto muito do estilo má no dia que fomui estava muito lotado e o atendimento ficou comprometido. A comida boa só que a bebida estava quente e demorava muito a rwposicao,1,gosto estilo dia fomui lotado atendimento ficou comprometido comida boa bebida quente demorava rwposicao,esperava,gosto estilo dia fomui lotado atendimento ficou comprometido comida boa bebida quente demorava rwposicao esperava,2014
1929,1929,Filas intermináveis e comida apimentada,"O chope do outback eh uma delícia, assim como a costelinha!
Porém o outback peca em pontos que são fundamentais, na minha opinião.
As filas para este restaurante são intermináveis, fique preparado para esperar ao menos 1h (com entusiasmo) para sentar.
Depois, começa a saga...Mais",0,chope outback delícia assim costelinha porém outback peca pontos fundamentais opinião filas restaurante intermináveis fique preparado esperar menos entusiasmo sentar começa saga,filas intermináveis comida apimentada,chope outback delícia assim costelinha porém outback peca pontos fundamentais opinião filas restaurante intermináveis fique preparado esperar menos entusiasmo sentar começa saga filas intermináveis comida apimentada,2014
1930,1930,Pesadelo na Billabong Hour,"A comida do Outback é realmente muito boa. As carnes, o frango picante e a batata frita com queijo e bacon são excelentes. Mas tudo vira um pesadelo se você vai na Billabong Hour. Horas esperando por uma mesa, uma multidão em pé desesperada para...Mais",0,comida outback realmente boa carnes frango picante batata frita queijo bacon excelentes tudo vira pesadelo vai billabong hour horas esperando mesa multidão desesperada,pesadelo billabong hour,comida outback realmente boa carnes frango picante batata frita queijo bacon excelentes tudo vira pesadelo vai billabong hour horas esperando mesa multidão desesperada pesadelo billabong hour,2014
